tel,name,tasteRate,serviceRate,environmentRate,hours,address,avgCost,rid,classify
02-8923-5856,漢坊餅藝,0,0,0,未設定,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.002468018280002,121.52367801904/z=18/sid=80788/","
  本店均消  122 元",http://www.ipeen.com.tw/shop/80788-%E6%BC%A2%E5%9D%8A%E9%A4%85%E8%97%9D,"烘焙、甜點、零食,西點烘焙、麵包"
02-2759-3568,MR.PAPA WAFFLE&CAFE 比利時鬆餅專賣店(永春店),0,0,0,營業時間 12:00~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03947900094,121.57803700635999/z=18/sid=93186/","
  本店均消  128 元",http://www.ipeen.com.tw/shop/93186-MR-PAPA-WAFFLE-CAFE-%E6%AF%94%E5%88%A9%E6%99%82%E9%AC%86%E9%A4%85%E5%B0%88%E8%B3%A3%E5%BA%97-%E6%B0%B8%E6%98%A5%E5%BA%97,"咖啡、簡餐、茶,咖啡專賣"
04-2439-2743,心之芳庭,0,0,0,營業時間 11:00~22:00，假日10:00~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.16231098153,120.76749504497/z=18/sid=71362/","
  本店均消  280 元",http://www.ipeen.com.tw/shop/71362-%E5%BF%83%E4%B9%8B%E8%8A%B3%E5%BA%AD,"主題特色餐廳,景觀餐廳"
02-2559-6510,平成十九日式料理,0,0,0,營業時間 11:40~14:00，17:30~20:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.05196500071,121.51969900889/z=18/sid=66586/","
  本店均消  247 元",http://www.ipeen.com.tw/shop/66586-%E5%B9%B3%E6%88%90%E5%8D%81%E4%B9%9D%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86,"日式料理,生魚片、壽司專賣"
02-2396-0808,金峰滷肉飯,0,0,0,00:00~01:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03203300536,121.51849301600004/z=18/sid=39670/","
  本店均消  89 元",http://www.ipeen.com.tw/shop/39670-%E9%87%91%E5%B3%B0%E6%BB%B7%E8%82%89%E9%A3%AF,"小吃,滷肉飯"
02-2752-2556,林東芳牛肉麵,0,0,0,未設定,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04681800144,121.54134800398/z=18/sid=23457/","
  本店均消  187 元",http://www.ipeen.com.tw/shop/23457-%E6%9E%97%E6%9D%B1%E8%8A%B3%E7%89%9B%E8%82%89%E9%BA%B5,"中式料理,麵食點心"
02-2721-5661,Toast Chat,0,0,0,12:00~24:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03947600459,121.55553400366/z=18/sid=609702/","
  本店均消  345 元",http://www.ipeen.com.tw/shop/609702-Toast-Chat,"咖啡、簡餐、茶,複合式"
02-2713-5923,Bravo Burger 發福廚房,0,0,0,營業時間 11:30~21:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.061849002589998,121.54656901076001/z=18/sid=43268/","
  本店均消  265 元",http://www.ipeen.com.tw/shop/43268-Bravo-Burger-%E7%99%BC%E7%A6%8F%E5%BB%9A%E6%88%BF,"異國料理,美式料理"
02-2754-2388,饕鍋,0,0,0,00:00~02:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03580900225,121.54385401166/z=18/sid=157109/","
  本店均消  569 元",http://www.ipeen.com.tw/shop/157109-%E9%A5%95%E9%8D%8B,"鍋類,麻辣火鍋"
02-8772-8832,好客 酒吧燒烤(忠孝店),0,0,0,11:30~24:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04150840463,121.54610510091001/z=18/sid=600598/","
  本店均消  867 元",http://www.ipeen.com.tw/shop/600598-%E5%A5%BD%E5%AE%A2-%E9%85%92%E5%90%A7%E7%87%92%E7%83%A4-%E5%BF%A0%E5%AD%9D%E5%BA%97,"燒烤類,火烤兩吃"
02-2276-5388,IKEA瑞典餐廳(新莊店),0,0,0,11:00~20:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04157369949059,121.46477939138364/z=18/sid=31744/","
  本店均消  161 元",http://www.ipeen.com.tw/shop/31744-IKEA%E7%91%9E%E5%85%B8%E9%A4%90%E5%BB%B3-%E6%96%B0%E8%8E%8A%E5%BA%97,"異國料理,北歐料理"
02-8786-0029,泰市場海鮮自助餐廳(誠品信義旗鑑店),0,0,0,12:00~14:30、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.039357013649997,121.56585601073999/z=18/sid=9623/","
  本店均消  755 元",http://www.ipeen.com.tw/shop/9623-%E6%B3%B0%E5%B8%82%E5%A0%B4%E6%B5%B7%E9%AE%AE%E8%87%AA%E5%8A%A9%E9%A4%90%E5%BB%B3-%E8%AA%A0%E5%93%81%E4%BF%A1%E7%BE%A9%E6%97%97%E9%91%91%E5%BA%97,"亞洲料理,泰式料理"
02-2253-2087,好初早餐,0,0,0,營業時間 08:00~16:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.02787301773,121.46998201227007/z=18/sid=107143/","
  本店均消  135 元",http://www.ipeen.com.tw/shop/107143-%E5%A5%BD%E5%88%9D%E6%97%A9%E9%A4%90,"早餐,其他類型早餐"
02-2706-2322,Pillow Cafe,0,0,0,12:00~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.02695601743,121.53983600805999/z=18/sid=106083/","
  本店均消  228 元",http://www.ipeen.com.tw/shop/106083-Pillow-Cafe,"咖啡、簡餐、茶,咖啡專賣"
02-2765-5859,好客 音樂料理現場LIVE演唱(市府店),0,0,0,11:30~24:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04178800923,121.56528701511/z=18/sid=611652/","
  本店均消  861 元",http://www.ipeen.com.tw/shop/611652-%E5%A5%BD%E5%AE%A2-%E9%9F%B3%E6%A8%82%E6%96%99%E7%90%86%E7%8F%BE%E5%A0%B4LIVE%E6%BC%94%E5%94%B1-%E5%B8%82%E5%BA%9C%E5%BA%97,"燒烤類,火烤兩吃"
02-2778-9222,櫻花羿日式精緻炭火燒肉,0,0,0,00:00~01:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.043670016889997,121.547868013/z=18/sid=147175/","
  本店均消  477 元",http://www.ipeen.com.tw/shop/147175-%E6%AB%BB%E8%8A%B1%E7%BE%BF%E6%97%A5%E5%BC%8F%E7%B2%BE%E7%B7%BB%E7%82%AD%E7%81%AB%E7%87%92%E8%82%89,"燒烤類,炭烤串燒"
02-2752-0339,Greedy Bistronomy Cafe,0,0,0,00:00~01:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03904250363,121.55542400922/z=18/sid=1066982/","
  本店均消  724 元",http://www.ipeen.com.tw/shop/1066982-Greedy-Bistronomy-Cafe,"咖啡、簡餐、茶,複合式"
02-2751-6021,CAMPUS CAFE(忠孝店),0,0,0,11:00~23:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04191960182,121.53907511953001/z=18/sid=975520/","
  本店均消  355 元",http://www.ipeen.com.tw/shop/975520-CAMPUS-CAFE-%E5%BF%A0%E5%AD%9D%E5%BA%97,"咖啡、簡餐、茶,複合式"
02-2740-1680,GoGo Pasta(敦南旗艦店),0,0,0,11:30~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04050900129,121.55021100516001/z=18/sid=46211/","
  本店均消  329 元",http://www.ipeen.com.tw/shop/46211-GoGo-Pasta-%E6%95%A6%E5%8D%97%E6%97%97%E8%89%A6%E5%BA%97,"異國料理,義式料理"
02-3322-2833,La Douceur 品悅糖法式甜品專賣,0,0,0,營業時間 週日~週四11:30~21:00，週五~週六11:30~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.02985400723,121.52940900812/z=18/sid=34638/","
  本店均消  286 元",http://www.ipeen.com.tw/shop/34638-La-Douceur-%E5%93%81%E6%82%85%E7%B3%96%E6%B3%95%E5%BC%8F%E7%94%9C%E5%93%81%E5%B0%88%E8%B3%A3,"烘焙、甜點、零食,西點烘焙、麵包"
02-2771-1808,La gondola宮都拉義式主題餐廳,0,0,0,11:30~22:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03999700067,121.55131200689999/z=18/sid=28411/","
  本店均消  473 元",http://www.ipeen.com.tw/shop/28411-La-gondola%E5%AE%AE%E9%83%BD%E6%8B%89%E7%BE%A9%E5%BC%8F%E4%B8%BB%E9%A1%8C%E9%A4%90%E5%BB%B3,"異國料理,義式料理"
02-2883-1599,寬巷子鍋品美食,0,0,0,11:30~15:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.093216011200003,121.52713100366/z=18/sid=143005/","
  本店均消  1126 元",http://www.ipeen.com.tw/shop/143005-%E5%AF%AC%E5%B7%B7%E5%AD%90%E9%8D%8B%E5%93%81%E7%BE%8E%E9%A3%9F,"鍋類,麻辣火鍋"
02-2501-6151,Tutti Cafe 圖比咖啡(南京),0,0,0,07:00~18:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.05230601249,121.53598501565/z=18/sid=596838/","
  本店均消  315 元",http://www.ipeen.com.tw/shop/596838-Tutti-Cafe-%E5%9C%96%E6%AF%94%E5%92%96%E5%95%A1-%E5%8D%97%E4%BA%AC,"咖啡、簡餐、茶,複合式"
02-8797-3363,2gether(內湖店),0,0,0,09:00~17:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.07629601212,121.57560601994/z=18/sid=598650/","
  本店均消  88 元",http://www.ipeen.com.tw/shop/598650-2gether-%E5%85%A7%E6%B9%96%E5%BA%97,"冰品、飲料、甜湯,飲料專賣店"
02-8773-9190,朝鮮味韓國料理,0,0,0,營業時間 11:00~21:50,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03883400332,121.55386400665/z=18/sid=85430/","
  本店均消  243 元",http://www.ipeen.com.tw/shop/85430-%E6%9C%9D%E9%AE%AE%E5%91%B3%E9%9F%93%E5%9C%8B%E6%96%99%E7%90%86,"亞洲料理,韓式料理"
02-2708-5495,Le Petit Waffle蕾蓓蒂比利時鬆餅專賣店,0,0,0,10:00~17:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03166791584,121.55428351015999/z=18/sid=600302/","
  本店均消  184 元",http://www.ipeen.com.tw/shop/600302-Le-Petit-Waffle%E8%95%BE%E8%93%93%E8%92%82%E6%AF%94%E5%88%A9%E6%99%82%E9%AC%86%E9%A4%85%E5%B0%88%E8%B3%A3%E5%BA%97,"烘焙、甜點、零食,休閒零食"
02-2562-9222,博多一風堂拉麵(中山店),0,0,0,營業時間 11:30~00:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.05046403607,121.52224403033/z=18/sid=131363/","
  本店均消  309 元",http://www.ipeen.com.tw/shop/131363-%E5%8D%9A%E5%A4%9A%E4%B8%80%E9%A2%A8%E5%A0%82%E6%8B%89%E9%BA%B5-%E4%B8%AD%E5%B1%B1%E5%BA%97,"日式料理,日式麵食專賣"
02-2722-0700,PAUL保羅麵包沙龍(信義店),0,0,0,09:00~21:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03601801411,121.56657501874/z=18/sid=69430/","
  本店均消  425 元",http://www.ipeen.com.tw/shop/69430-PAUL%E4%BF%9D%E7%BE%85%E9%BA%B5%E5%8C%85%E6%B2%99%E9%BE%8D-%E4%BF%A1%E7%BE%A9%E5%BA%97,"異國料理,法式料理"
03-834-2933,公正包子,0,0,0,06:00~20:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=23.97713100145,121.60920400112/z=18/sid=30424/","
  本店均消  47 元",http://www.ipeen.com.tw/shop/30424-%E5%85%AC%E6%AD%A3%E5%8C%85%E5%AD%90,"中式料理,麵食點心"
02-2701-2030,Jamling Cafe,0,0,0,營業時間 平日12:00~21:00，假日10:00~20:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.035738019209997,121.55351800436993/z=18/sid=929478/","
  本店均消  327 元",http://www.ipeen.com.tw/shop/929478-Jamling-Cafe,"咖啡、簡餐、茶,複合式"
02-2361-0861,貳樓餐廳 Second Floor Cafe(微風台北車站店),0,0,0,10:00~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.047924012,121.51708100631001/z=18/sid=110859/","
  本店均消  344 元",http://www.ipeen.com.tw/shop/110859-%E8%B2%B3%E6%A8%93%E9%A4%90%E5%BB%B3-Second-Floor-Cafe-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97,"咖啡、簡餐、茶,複合式"
02-2701-6669,滿堂紅頂級麻辣鴛鴦火鍋(仁愛旗艦店),0,0,0,00:00~01:30、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03739400259,121.55216201027/z=18/sid=38372/","
  本店均消  519 元",http://www.ipeen.com.tw/shop/38372-%E6%BB%BF%E5%A0%82%E7%B4%85%E9%A0%82%E7%B4%9A%E9%BA%BB%E8%BE%A3%E9%B4%9B%E9%B4%A6%E7%81%AB%E9%8D%8B-%E4%BB%81%E6%84%9B%E6%97%97%E8%89%A6%E5%BA%97,"鍋類,麻辣火鍋"
02-2701-9686,La Clé D'or 克雷朵咖啡,0,0,0,11:00~21:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.02677781761,121.54190070721/z=18/sid=1095245/","
  本店均消  暫無資料",http://www.ipeen.com.tw/shop/1095245-La-Cl%C3%A9-D-or-%E5%85%8B%E9%9B%B7%E6%9C%B5%E5%92%96%E5%95%A1,"咖啡、簡餐、茶,複合式"
02-2751-7345,瞞著爹(三店),0,0,0,11:30~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04653400332,121.54545701898/z=18/sid=255075/","
  本店均消  531 元",http://www.ipeen.com.tw/shop/255075-%E7%9E%9E%E8%91%97%E7%88%B9-%E4%B8%89%E5%BA%97,"日式料理,其他日式料理"
04-2317-5895,faya法雅法式花園甜點,0,0,0,未設定,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.170571000259997,120.656379018/z=18/sid=153141/","
  本店均消  327 元",http://www.ipeen.com.tw/shop/153141-faya%E6%B3%95%E9%9B%85%E6%B3%95%E5%BC%8F%E8%8A%B1%E5%9C%92%E7%94%9C%E9%BB%9E,"烘焙、甜點、零食,西點烘焙、麵包"
02-2752-0968,上菜囉法式餐廳 Viva la fete,0,0,0,12:00~14:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04010281653,121.53577611800002/z=18/sid=961112/","
  本店均消  579 元",http://www.ipeen.com.tw/shop/961112-%E4%B8%8A%E8%8F%9C%E5%9B%89%E6%B3%95%E5%BC%8F%E9%A4%90%E5%BB%B3-Viva-la-fete,"異國料理,法式料理"
02-2732-3255,The Villa Herbs restaurant(樂利店),0,0,0,00:00~02:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.0282440032,121.5524410197/z=18/sid=6925/","
  本店均消  617 元",http://www.ipeen.com.tw/shop/6925-The-Villa-Herbs-restaurant-%E6%A8%82%E5%88%A9%E5%BA%97,"主題特色餐廳,酒吧 Lounge Bar"
02-2711-7750,沾美西餐廳,0,0,0,11:00~15:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03816700783,121.54715100131/z=18/sid=16572/","
  本店均消  1102 元",http://www.ipeen.com.tw/shop/16572-%E6%B2%BE%E7%BE%8E%E8%A5%BF%E9%A4%90%E5%BB%B3,"異國料理,美式料理"
02-2711-0286,白鬍子 Milk Beard 鮮奶霜淇淋專賣店,0,0,0,14:30~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04305500831,121.55228500862998/z=18/sid=634598/","
  本店均消  81 元",http://www.ipeen.com.tw/shop/634598-%E7%99%BD%E9%AC%8D%E5%AD%90-Milk-Beard-%E9%AE%AE%E5%A5%B6%E9%9C%9C%E6%B7%87%E6%B7%8B%E5%B0%88%E8%B3%A3%E5%BA%97,"冰品、飲料、甜湯,冰淇淋"
02-3393-8953,雙月食品社,0,0,0,未設定,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04390890258,121.5218421095/z=18/sid=155349/","
  本店均消  188 元",http://www.ipeen.com.tw/shop/155349-%E9%9B%99%E6%9C%88%E9%A3%9F%E5%93%81%E7%A4%BE,"中式料理,其它中式料理"
02-7703-8887,台北W飯店 - the kitchen table 西餐廳,0,0,0,12:00~14:30、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.040763368711964,121.56571445244984/z=18/sid=95584/","
  本店均消  1210 元",http://www.ipeen.com.tw/shop/95584-%E5%8F%B0%E5%8C%97W%E9%A3%AF%E5%BA%97-the-kitchen-table-%E8%A5%BF%E9%A4%90%E5%BB%B3,"buffet自助餐,複合式"
02-2778-0586,她他小餐館BISTRO TOGETHER,0,0,0,10:00~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03893801147,121.55608000502/z=18/sid=93925/","
  本店均消  383 元",http://www.ipeen.com.tw/shop/93925-%E5%A5%B9%E4%BB%96%E5%B0%8F%E9%A4%90%E9%A4%A8BISTRO-TOGETHER,"異國料理,美式料理"
02-2367-2559,洋旗牛排餐廳,0,0,0,11:30~22:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.0193320166,121.52999600912/z=18/sid=73732/","
  本店均消  493 元",http://www.ipeen.com.tw/shop/73732-%E6%B4%8B%E6%97%97%E7%89%9B%E6%8E%92%E9%A4%90%E5%BB%B3,"異國料理,義式料理"
02-2629-6464,榕堤水灣餐廳,0,0,0,12:00~21:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.17207831029,121.43641071043001/z=18/sid=18936/","
  本店均消  578 元",http://www.ipeen.com.tw/shop/18936-%E6%A6%95%E5%A0%A4%E6%B0%B4%E7%81%A3%E9%A4%90%E5%BB%B3,"亞洲料理,綜合南洋料理"
02-2705-8200,旅．東京 travel 鐵板小料理,0,0,0,未設定,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.02850101391,121.54788901873/z=18/sid=155149/","
  本店均消  467 元",http://www.ipeen.com.tw/shop/155149-%E6%97%85-%E6%9D%B1%E4%BA%AC-travel-%E9%90%B5%E6%9D%BF%E5%B0%8F%E6%96%99%E7%90%86,"日式料理,居酒屋"
02-2100-2862,AN Burger,0,0,0,營業時間 週二~週五 12:00~14:30 18:00~21:30  週六日及例假日 12:00~15:30 18:00~21:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.05437400104,121.52172100801/z=18/sid=40863/","
  本店均消  230 元",http://www.ipeen.com.tw/shop/40863-AN-Burger,"異國料理,美式料理"
02-2396-7001,鄰居家 NEXT DOOR,0,0,0,08:00~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.033310522287113,121.52932071760675/z=18/sid=636252/","
  本店均消  373 元",http://www.ipeen.com.tw/shop/636252-%E9%84%B0%E5%B1%85%E5%AE%B6-NEXT-DOOR,"異國料理,美式料理"
03-954-9881,宜蘭餅食品公司,0,0,0,08:00~20:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.67692601838,121.76377201589/z=18/sid=40797/","
  本店均消  178 元",http://www.ipeen.com.tw/shop/40797-%E5%AE%9C%E8%98%AD%E9%A4%85%E9%A3%9F%E5%93%81%E5%85%AC%E5%8F%B8,"烘焙、甜點、零食,休閒零食"
02-2765-7688,宸料理頂級日式料理,0,0,0,12:00~14:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.042059017059998,121.56496301595/z=18/sid=155233/","
  本店均消  1575 元",http://www.ipeen.com.tw/shop/155233-%E5%AE%B8%E6%96%99%E7%90%86%E9%A0%82%E7%B4%9A%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86,"日式料理,綜合日式料理"
02-2597-3669,肥猫漁夫 海鮮丼專賣店,0,0,0,11:30~14:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.06404280895,121.52536940139001/z=18/sid=1041066/","
  本店均消  486 元",http://www.ipeen.com.tw/shop/1041066-%E8%82%A5%E7%8C%AB%E6%BC%81%E5%A4%AB-%E6%B5%B7%E9%AE%AE%E4%B8%BC%E5%B0%88%E8%B3%A3%E5%BA%97,"日式料理,生魚片、壽司專賣"
02-2382-0177,1861 caffe,0,0,0,11:30~21:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.04467981178,121.50504560882001/z=18/sid=926202/","
  本店均消  304 元",http://www.ipeen.com.tw/shop/926202-1861-caffe,"異國料理,義式料理"
02-2391-6676,青田七六,0,0,0,營業時間 11:30~14:00，14:30~17:00，17:30~21:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.02797501726,121.53255401592/z=18/sid=105233/","
  本店均消  390 元",http://www.ipeen.com.tw/shop/105233-%E9%9D%92%E7%94%B0%E4%B8%83%E5%85%AD,"日式料理,其他日式料理"
02-2245-2289,咖啡樹 咖啡館,0,0,0,營業時間 暫無提供,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.999619217910002,121.4971726193/z=18/sid=1021390/","
  本店均消  250 元",http://www.ipeen.com.tw/shop/1021390-%E5%92%96%E5%95%A1%E6%A8%B9-%E5%92%96%E5%95%A1%E9%A4%A8,"咖啡、簡餐、茶,複合式"
04-2258-1616,aqua水相餐廳,0,0,0,11:00~22:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.15968800519,120.64354000981/z=18/sid=28428/","
  本店均消  494 元",http://www.ipeen.com.tw/shop/28428-aqua%E6%B0%B4%E7%9B%B8%E9%A4%90%E5%BB%B3,"異國料理,義式料理"
02-2928-1300,青禾幸福鍋物涮涮屋(永安店),0,0,0,11:30~23:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.00221351026,121.51065861433/z=18/sid=138215/","
  本店均消  296 元",http://www.ipeen.com.tw/shop/138215-%E9%9D%92%E7%A6%BE%E5%B9%B8%E7%A6%8F%E9%8D%8B%E7%89%A9%E6%B6%AE%E6%B6%AE%E5%B1%8B-%E6%B0%B8%E5%AE%89%E5%BA%97,"鍋類,涮涮鍋"
02-8773-9292,鬍子餐酒,0,0,0,營業時間 11:30~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.038828010809997,121.55386601895/z=18/sid=584085/","
  本店均消  702 元",http://www.ipeen.com.tw/shop/584085-%E9%AC%8D%E5%AD%90%E9%A4%90%E9%85%92,"主題特色餐廳,其它主題餐廳"
0955-282-038,老牌炸蛋蔥油餅,0,0,0,13:00~15:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=23.982386005280002,121.60606801562999/z=18/sid=40429/","
  本店均消  27 元",http://www.ipeen.com.tw/shop/40429-%E8%80%81%E7%89%8C%E7%82%B8%E8%9B%8B%E8%94%A5%E6%B2%B9%E9%A4%85,"中式料理,麵食點心"
02-3501-2035,Aposo艾波索幸福甜點(三峽總店),0,0,0,11:30~21:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.9431467187,121.37229390466993/z=18/sid=122051/","
  本店均消  407 元",http://www.ipeen.com.tw/shop/122051-Aposo%E8%89%BE%E6%B3%A2%E7%B4%A2%E5%B9%B8%E7%A6%8F%E7%94%9C%E9%BB%9E-%E4%B8%89%E5%B3%BD%E7%B8%BD%E5%BA%97,"烘焙、甜點、零食,西點烘焙、麵包"
02-2742-1199,鼎王麻辣鍋(光復店),0,0,0,00:00~04:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.050590373740384,121.55811700569/z=18/sid=36053/","
  本店均消  596 元",http://www.ipeen.com.tw/shop/36053-%E9%BC%8E%E7%8E%8B%E9%BA%BB%E8%BE%A3%E9%8D%8B-%E5%85%89%E5%BE%A9%E5%BA%97,"鍋類,麻辣火鍋"
07-231-9666,高雄不二家,0,0,0,營業時間 08:30~21:30,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=22.63075250156,120.30072230304997/z=18/sid=76080/","
  本店均消  246 元",http://www.ipeen.com.tw/shop/76080-%E9%AB%98%E9%9B%84%E4%B8%8D%E4%BA%8C%E5%AE%B6,"烘焙、甜點、零食,西點烘焙、麵包"
03-932-5641,正好鮮肉小籠包(原：正常鮮肉小籠包),0,0,0,07:30~12:30、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.7542410065,121.74739700561001/z=18/sid=28880/","
  本店均消  67 元",http://www.ipeen.com.tw/shop/28880-%E6%AD%A3%E5%A5%BD%E9%AE%AE%E8%82%89%E5%B0%8F%E7%B1%A0%E5%8C%85-%E5%8E%9F-%E6%AD%A3%E5%B8%B8%E9%AE%AE%E8%82%89%E5%B0%8F%E7%B1%A0%E5%8C%85,"中式料理,麵食點心"
03-910-1011,蘭城晶英酒店 紅樓中餐廳,0,0,0,11:00~15:00、,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.753671005010002,121.75056000032/z=18/sid=123235/","
  本店均消  862 元",http://www.ipeen.com.tw/shop/123235-%E8%98%AD%E5%9F%8E%E6%99%B6%E8%8B%B1%E9%85%92%E5%BA%97-%E7%B4%85%E6%A8%93%E4%B8%AD%E9%A4%90%E5%BB%B3,"中式料理,其它中式料理"
02-2375-2075,amba Taipei Ximending 台北西門町意舍酒-吃吧chiba,0,0,0,11:30~22:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.045170011099998,121.50556801228/z=18/sid=122483/","
  本店均消  376 元",http://www.ipeen.com.tw/shop/122483-amba-Taipei-Ximending-%E5%8F%B0%E5%8C%97%E8%A5%BF%E9%96%80%E7%94%BA%E6%84%8F%E8%88%8D%E9%85%92-%E5%90%83%E5%90%A7chiba,"異國料理,其他異國料理"
02-2395-1787,樂麵屋,0,0,0,營業時間 週一~日11:30~21:40,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.03204800755,121.52919900371/z=18/sid=31771/","
  本店均消  230 元",http://www.ipeen.com.tw/shop/31771-%E6%A8%82%E9%BA%B5%E5%B1%8B,"日式料理,日式麵食專賣"
02-6622-5844,台北寒舍艾美酒店-探索廚房,0,0,0,06:00~21:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=25.038533017600002,121.56815000662/z=18/sid=88583/","
  本店均消  1258 元",http://www.ipeen.com.tw/shop/88583-%E5%8F%B0%E5%8C%97%E5%AF%92%E8%88%8D%E8%89%BE%E7%BE%8E%E9%85%92%E5%BA%97-%E6%8E%A2%E7%B4%A2%E5%BB%9A%E6%88%BF,"buffet自助餐,複合式"
04-2513-1188,鴻鼎菓子,0,0,0,09:00~17:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.249859015960002,120.72817520212/z=18/sid=985934/","
  本店均消  377 元",http://www.ipeen.com.tw/shop/985934-%E9%B4%BB%E9%BC%8E%E8%8F%93%E5%AD%90,"烘焙、甜點、零食,休閒零食"
03-955-2736,林場肉羹,0,0,0,07:00~18:00,"/map/#!/s=0/f=0|0|0|0|0|10|0|0|0/c=24.68247700856,121.77127401067001/z=18/sid=33031/","
  本店均消  40 元",http://www.ipeen.com.tw/shop/33031-%E6%9E%97%E5%A0%B4%E8%82%89%E7%BE%B9,"小吃,其他小吃"
